Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-January-2018,60.85,61.5,60.35,61.1,60.8652341129645,402498,1020,24498135,65397,16.25,1.15,0.25
23-January-2018,61,62.35,60.75,61.95,61.5159506229938,363246,1129,22345423,74963,20.64,1.6,0.95
24-January-2018,62,66,60.5,65.45,64.1156840311441,1660670,4676,106474993,332710,20.03,5.5,3.45
25-January-2018,70.8,70.8,64.45,65,66.6695503052851,3557658,10432,237187459,603490,16.96,6.35,-5.8
29-January-2018,66,66.5,62.5,62.9,63.914203102598,542642,1745,34682531,102648,18.92,4,-3.1
30-January-2018,62.5,62.55,60.55,60.95,61.5204801070833,475144,1556,29231087,76666,16.14,2,-1.55
31-January-2018,60.5,62.15,59.95,60.35,60.7300005015065,777657,2566,47227110,158309,20.36,2.2,-0.15
1-February-2018,60.4,64.7,58.55,63.65,62.0509378491928,1882019,6247,116781044,259174,13.77,6.15,3.25
2-February-2018,61.5,62.3,58.45,58.8,60.2177315100337,1011792,3869,60927819,198507,19.62,3.85,-2.7
5-February-2018,58.7,60.9,55.75,60.25,59.1739756964211,588473,1963,34822287,106117,18.03,5.15,1.55
6-February-2018,57.95,58.25,56.1,57.1,57.1350144190048,898467,2852,51333925,153423,17.08,2.15,-0.85
7-February-2018,58.1,58.8,56.9,57.8,57.8523868306265,507116,1781,29337871,67785,13.37,1.9,-0.3
8-February-2018,57.8,62.2,57.55,61.45,60.5374304766525,1174965,3154,71129362,191644,16.31,4.65,3.65
9-February-2018,59.45,63.9,59,62.8,61.7866888674522,942309,2760,58222153,169260,17.96,4.9,3.35
12-February-2018,62.25,69.9,62.25,67.6,67.4768061779667,2741355,8104,184977880,541050,19.74,7.65,5.35
14-February-2018,67.1,67.65,64,65.3,66.0107894882836,1568193,4426,103517658,154743,9.87,3.65,-1.8
15-February-2018,64,67.5,62.4,63.5,64.1761326666085,951317,2798,61051846,81628,8.58,5.1,-0.5
16-February-2018,64.05,64.7,60.45,61.75,62.4245975213509,952535,2817,59461614,130057,13.65,4.25,-2.3
19-February-2018,62,64.5,60.75,63.8,62.9072830508012,1098990,3092,69134475,141576,12.88,3.75,1.8
20-February-2018,63.9,67.25,63.05,66.3,65.411937583492,1055490,3545,69041646,170104,16.12,4.2,2.4
21-February-2018,66.6,71.15,65.55,70.35,68.5455526045068,2384463,5715,163444334,515480,21.62,5.6,3.75
22-February-2018,70,74.9,69.5,74,72.3526583915172,3494237,10056,252817336,530773,15.19,5.4,4
23-February-2018,73.05,77.45,73.05,77.1,75.8110074264163,3857850,9412,292467495,531502,13.78,4.4,4.05
26-February-2018,76.9,83.65,76.25,78.9,80.6702023493179,6509634,17000,525133492,762522,11.71,7.4,2
27-February-2018,78.3,79.85,72.4,73.55,75.5463699339858,5043462,11290,381015246,691928,13.72,7.45,-4.75
28-February-2018,72.55,75.35,68.35,74.6,72.8776851810596,7137042,17065,520131100,246003,3.45,7,2.05
1-March-2018,74.5,80.8,73.9,80.3,78.4644640446785,6335752,15985,497131385,469342,7.41,6.9,5.8
5-March-2018,79.5,89.8,78.9,84.4,84.6218353968615,11718926,33691,991677027,992424,8.47,10.9,4.9
6-March-2018,85.2,88.65,80,82.5,86.279027402611,11139121,29511,961072526,887227,7.96,8.65,-2.7
7-March-2018,81.2,84.4,77.75,79.25,81.1429397276315,6770532,18867,549380870,558810,8.25,6.65,-1.95
8-March-2018,81,82.55,73.15,74.85,76.5563515006404,7486837,21197,573164925,554220,7.4,9.4,-6.15
9-March-2018,75.5,76.6,70.05,70.7,73.8170018535467,6479470,14368,478295049,490893,7.58,6.55,-4.8
12-March-2018,71.15,71.65,62.5,64.7,65.2895914613115,8399229,21250,548382230,988072,11.76,9.15,-6.45
13-March-2018,62.3,70.25,61.65,67,66.8410112614646,9800235,23504,655057618,745022,7.6,8.6,4.7
14-March-2018,65.9,76.9,63.6,73.85,69.3268281877306,9096440,24618,630627333,790611,8.69,13.3,7.95
15-March-2018,77.05,80.1,75.25,78.9,77.9676562265757,11733263,29052,914815016,550497,4.69,4.85,1.85
16-March-2018,79.1,81.8,76.65,78.95,79.9415886699858,9482989,24781,758085206,575438,6.07,5.15,-0.15
19-March-2018,79.2,81.35,71.3,73.15,77.1392724044834,8150545,19135,628727111,478714,5.87,10.05,-6.05
20-March-2018,72,75.4,69.9,73.65,73.1496542336303,7732678,19175,565642722,255406,3.3,5.5,1.65
21-March-2018,75.7,77.45,74.55,75.9,76.1100316354345,5208084,11835,396387438,268015,5.15,2.9,0.2
22-March-2018,76.7,77.15,75.3,76.55,76.2531509758739,2826902,7182,215560185,217574,7.7,1.85,-0.15
23-March-2018,73,74.5,71,71.8,72.6020496206855,4431942,9626,321768073,788608,17.79,3.5,-1.2
26-March-2018,70,72.8,68.05,72.1,70.5970611728445,5472183,12557,386320038,479108,8.76,4.75,2.1
27-March-2018,73.2,76.95,73.2,76.25,75.5281947130432,4575184,10497,345555388,381526,8.34,3.75,3.05
28-March-2018,74.8,75.6,69.85,72.25,74.1011481574086,9054856,11911,670975226,1167679,12.9,5.75,-2.55
2-April-2018,71.3,71.85,68.95,71.1,70.6883038997683,3931849,8132,277935737,136920,3.48,2.9,-0.2
3-April-2018,71,73.25,71,72.15,72.3328101490772,5926529,8902,428682497,377066,6.36,2.25,1.15
4-April-2018,73.5,73.7,69.45,69.9,72.5194257040428,5924959,10442,429674624,747594,12.62,4.25,-3.6
5-April-2018,72.9,73.25,71.15,72.45,72.1707249627221,9163616,10752,661344810,561323,6.13,2.1,-0.45
6-April-2018,72.5,73.8,71,73.1,72.0960982735345,7567368,8483,545577707,414419,5.48,2.8,0.6
9-April-2018,72.8,74.6,72.75,73.8,73.8839076578303,6979823,8200,515696598,354900,5.08,1.85,1
10-April-2018,75.1,75.1,73.3,74.2,74.014577951193,5411803,6898,400552315,254946,4.71,1.8,-0.9
11-April-2018,74.2,74.2,71.35,72.1,72.5871804066606,4054684,5370,294318079,237025,5.85,2.85,-2.1
12-April-2018,70.8,72,69.8,71.35,71.1442107473146,5229846,6285,372073266,355699,6.8,2.2,0.55
13-April-2018,71.1,72.9,71.1,72.15,72.1408430109242,5669369,5070,408993059,183483,3.24,1.8,1.05
16-April-2018,71.1,72.45,70.25,72.2,71.8032396825295,7454928,7276,535287982,88190,1.18,2.2,1.1
17-April-2018,71.4,72.25,70.85,71.15,71.6105970685512,1789627,2564,128156258,112627,6.29,1.4,-0.25
18-April-2018,71.75,71.8,69.5,69.95,71.0024649244032,1946510,2807,138207008,116122,5.97,2.3,-1.8
19-April-2018,70.1,71,69.55,70.15,70.1624229496138,2039250,2017,143078721,175371,8.6,1.45,0.05
20-April-2018,69.95,69.95,65.95,67.3,67.3896283648741,2709351,5286,182582157,332471,12.27,4,-2.65
23-April-2018,67.5,69.9,66.55,69.3,68.4208232402188,4246707,6168,290563189,165491,3.9,3.35,1.8
24-April-2018,69,69.9,66.85,67.55,68.3545807641173,1761562,2695,120410832,414056,23.51,3.05,-1.45
25-April-2018,67,68.85,66.6,67.3,67.5358270284936,1503739,2864,101556257,193766,12.89,2.25,0.3
26-April-2018,67,67.7,65,66.6,66.2743454288193,2225541,4210,147496273,158291,7.11,2.7,-0.4
27-April-2018,64.3,69.5,64.2,67.3,67.9271452017283,3231153,5925,219482999,147810,4.57,5.3,3
30-April-2018,67,68.05,65.7,66.15,66.2738633100172,2197191,3119,145616336,103391,4.71,2.35,-0.85
2-May-2018,66.15,67.4,64.6,65.2,65.5752895362442,1285504,2271,84297297,131119,10.2,2.8,-0.95
3-May-2018,65,65.5,64.3,65.15,64.9658481236483,1736215,2297,112794680,69071,3.98,1.2,0.15
4-May-2018,65.9,65.9,64.05,64.9,64.7771304720655,1397073,2301,90498380,140987,10.09,1.85,-1
7-May-2018,65.85,65.9,64.7,65.5,65.4011560814922,667254,1274,43639183,58473,8.76,1.2,-0.35
8-May-2018,65.5,67.8,65.05,67.2,66.6760889843919,1200660,2294,80055313,134914,11.24,2.75,1.7
9-May-2018,67.5,69.2,66.8,68.55,68.1669985466404,2256840,4056,153842009,305539,13.54,2.4,1.05
10-May-2018,68.5,69.5,66,67.05,68.0908758992156,1106520,2179,75343916,118244,10.69,3.5,-1.45
11-May-2018,67.1,67.9,66.15,67.1,67.0384108475448,1679864,2024,112615413,267828,15.94,1.75,0
14-May-2018,66.5,67,61.25,63.35,65.2358112409843,1490599,2958,97240435,393580,26.4,5.75,-3.15
15-May-2018,62.9,64.45,60.9,62.3,62.8410958349363,1728545,3436,108623662,112658,6.52,3.55,-0.6
16-May-2018,62,62.6,60.05,62.15,61.4824599862907,2768926,3931,170240382,433153,15.64,2.55,0.15
17-May-2018,63.5,63.9,61.75,62.55,62.5997216295668,2064156,2426,129215591,105672,5.12,2.15,-0.95
18-May-2018,63.3,63.3,59.8,60.65,61.4694937822479,2186964,2672,134431570,241476,11.04,3.5,-2.65
21-May-2018,60,62.35,59.7,62.1,61.4891622049383,3710072,4376,228129219,175481,4.73,2.65,2.1
22-May-2018,63.5,64.8,61.25,62.45,62.268849788112,3869261,4558,240934432,244854,6.33,3.55,-1.05
23-May-2018,62.5,68.05,62,66.2,65.0436303169898,6688606,8484,435051216,734449,10.98,6.05,3.7
24-May-2018,66.9,67.8,64.95,67.2,66.6841880509467,5074561,6006,338392980,316951,6.25,2.85,0.3
25-May-2018,67.9,68.1,63.85,65.1,66.3202365328546,5192006,8214,344335066,485629,9.35,4.25,-2.8
28-May-2018,65.2,66.2,64.4,65.7,65.4552381094829,2808036,3101,183800665,343443,12.23,1.8,0.5
29-May-2018,65.5,65.8,64.1,65.35,65.3467171892482,3096965,2324,202376496,232865,7.52,1.7,-0.15
30-May-2018,65.5,66.3,64.3,65.5,65.5099513781649,2074788,1983,135919261,148299,7.15,2,0
31-May-2018,65,65.95,64.6,65.4,65.3626828082605,2186649,2168,142925245,151142,6.91,1.35,0.4
1-June-2018,67,67,61.85,63.9,64.0411346987726,2221312,2357,142255341,346009,15.58,5.15,-3.1
4-June-2018,64.45,64.45,59.8,61.1,61.7673126210378,2621599,3804,161929125,571713,21.81,4.65,-3.35
5-June-2018,61.2,62.5,57.5,58.15,59.4109379722925,2097482,3145,124613373,167310,7.98,5,-3.05
6-June-2018,58.8,58.85,57,57.35,57.8397048372211,3420621,3281,197847709,337379,9.86,1.85,-1.45
7-June-2018,57.75,61.65,57.1,61.15,59.2970827374506,5686941,5068,337219011,213544,3.75,4.55,3.4
8-June-2018,61.3,62.9,59.85,62,61.8187197124751,5687160,4658,351572950,216385,3.8,3.05,0.7
11-June-2018,62,62.35,60.6,61.6,61.7742158374086,3914845,3181,241836480,237534,6.07,1.75,-0.4
12-June-2018,61.7,62.15,60.7,61.6,61.6527316696177,2285086,2183,140881794,72492,3.17,1.45,-0.1
13-June-2018,62.2,62.95,60.5,62.05,62.1131421343391,3745731,3798,232659122,277715,7.41,2.45,-0.15
14-June-2018,63,63.05,61.4,61.95,62.1038295989842,3051625,2761,189517599,227888,7.47,1.65,-1.05
15-June-2018,62.3,62.3,58.7,59.45,60.1193312953113,2055915,2803,123600235,552741,26.89,3.6,-2.85
18-June-2018,59.7,59.85,58.4,59.4,59.3268805228219,1899844,1929,112711818,514567,27.08,1.45,-0.3
19-June-2018,58.95,60.15,58.15,58.95,59.2280225507925,2585275,1924,153120726,328848,12.72,2,0
20-June-2018,59,59.4,58.3,59.15,58.9198100019761,2049495,1748,120755856,121992,5.95,1.1,0.15
21-June-2018,59.75,59.75,57.35,57.9,58.0630135929989,1348709,1754,78310109,410895,30.47,2.4,-1.85
22-June-2018,57.95,61,57.2,59.05,59.1487735596528,4849074,8295,286816780,270923,5.59,3.8,1.1
25-June-2018,59.5,60.2,57.85,58.2,58.6978021577524,3155413,4151,185215808,561431,17.79,2.35,-1.3
26-June-2018,58.4,58.4,53.8,54.5,56.0581465992816,2908459,5291,163042821,523005,17.98,4.6,-3.9
27-June-2018,55,55,50.3,50.9,51.4859891001115,2709569,6010,139504840,339011,12.51,4.7,-4.1
28-June-2018,50.35,51.4,49.15,49.9,50.5912828420561,3059644,4180,154791315,311461,10.18,2.25,-0.45
29-June-2018,50.95,55.85,50.9,54.9,54.1321312801416,8681313,13573,469937975,446391,5.14,4.95,3.95
2-July-2018,58,58,55.65,56,56.5138044339846,5754057,8642,325183652,645517,11.22,2.35,-2
3-July-2018,55.9,55.9,52.25,52.5,53.1646058553656,3238773,5571,172188090,567763,17.53,3.65,-3.4
4-July-2018,53.25,53.45,51.3,51.75,52.3233932607611,2532007,3694,132483198,214734,8.48,2.15,-1.5
5-July-2018,51.9,52.2,47,48.15,50.0800185145729,3402725,5244,170408531,639451,18.79,5.2,-3.75
6-July-2018,47.9,49.4,47.25,48.2,48.5177194244027,4488972,5929,217794684,343936,7.66,2.15,0.3
9-July-2018,48.95,49.25,48.25,48.8,48.7824276331048,3005207,3279,146601293,253358,8.43,1,-0.15
10-July-2018,49,55.8,48.3,53.2,51.1428015296928,6434756,9510,329091449,797705,12.4,7.5,4.2
11-July-2018,55,58.5,54.6,57,56.767675159369,7166074,14366,406801361,670226,9.35,3.9,2
12-July-2018,57.95,59,55.1,56.3,57.2487567523543,2676659,9562,153235400,416562,15.56,3.9,-1.65
13-July-2018,55.2,57.8,52.25,57.3,54.9930430173636,6369428,10951,350274228,430671,6.76,5.55,2.1
16-July-2018,57.3,59.1,53.3,56.45,56.2642510867457,7123562,14190,400801881,415985,5.84,5.8,-0.85
17-July-2018,57.5,59.95,56.05,58.2,57.7854537925932,4124869,9715,238357427,329143,7.98,3.9,0.7
18-July-2018,58.65,59.25,56.25,56.7,57.4387119795597,2883712,6073,165636703,266134,9.23,3,-1.95
19-July-2018,57,57.65,55.9,56.85,56.9382294302024,2051430,3500,116804792,165249,8.06,1.75,-0.15
20-July-2018,57.3,58.6,56.3,57.95,57.4606421757803,2654974,4396,152556511,236558,8.91,2.3,0.65
23-July-2018,58.45,58.45,56.7,57.6,57.6337278050633,1906178,3434,109860144,286664,15.04,1.75,-0.85
24-July-2018,57.5,59.9,57.3,59.4,58.5680700893437,3117735,4316,182599722,358140,11.49,2.6,1.9
25-July-2018,60,60.35,58.3,58.9,59.5330124911888,2244302,2905,133610059,204730,9.12,2.05,-1.1
26-July-2018,58.8,59.75,57.6,58.8,58.8098199603287,1698459,3499,99886068,188311,11.09,2.15,0
27-July-2018,59.3,61.2,58.35,60.1,59.8340559116106,3592921,4806,214979036,343279,9.55,2.85,0.8
30-July-2018,59.7,61,59.4,59.85,60.1317518795926,2325371,3517,139828632,160546,6.9,1.6,0.15
31-July-2018,60.2,60.3,58.55,58.85,59.3631208083859,2124629,3932,126124608,557045,26.22,1.75,-1.35
1-August-2018,59.05,62.95,58.25,62.15,60.8903752690751,4856915,8600,295739377,537266,11.06,4.7,3.1
2-August-2018,64.9,65,61.8,62.2,62.7717108655204,3211848,6450,201613194,460720,14.34,3.2,-2.7
3-August-2018,62.6,62.95,61.65,61.9,62.2066500972367,1394536,3175,86749413,374260,26.84,1.3,-0.7
6-August-2018,62.2,63.9,61.55,63.2,62.783509701186,2183599,4046,137094009,326971,14.97,2.35,1
7-August-2018,63.25,63.3,61.15,61.85,62.0347819014455,1450812,2871,90000806,123376,8.5,2.15,-1.4
8-August-2018,62,62.7,60.95,62.2,62.0318772467948,1569458,2966,97356426,200452,12.77,1.75,0.2
9-August-2018,62.45,63.75,62.15,63.15,63.1019814116327,1543546,2673,97400811,262517,17.01,1.6,0.7
10-August-2018,63.3,63.3,61.4,61.85,62.3383538905159,1242226,2598,77438324,122653,9.87,1.9,-1.45
13-August-2018,61.35,62.2,59.65,60.5,61.3124556325235,1252325,2070,76783121,117115,9.35,2.55,-0.85
14-August-2018,60.8,61.1,58.25,60.3,59.9393287178474,2176730,4240,130471735,162523,7.47,2.85,-0.5
16-August-2018,59.85,63.25,59.5,61.4,61.5763289483688,2604202,3931,160357199,351653,13.5,3.75,1.55
17-August-2018,61.85,62.55,61.25,62.25,61.9700743217985,1243915,1730,77085505,185523,14.91,1.3,0.4
20-August-2018,62.6,62.85,61.75,62.45,62.4273098686293,1010880,1761,63106519,184202,18.22,1.1,-0.15
21-August-2018,62.6,64.5,62,63.3,63.3246085448372,1964976,3685,124431336,388356,19.76,2.5,0.7
23-August-2018,64,64,61.8,62.1,62.5360562818922,1259517,2421,78765226,140040,11.12,2.2,-1.9
24-August-2018,61.95,62.6,61.05,61.45,61.7970543875649,1247822,1859,77111724,210008,16.83,1.55,-0.5
27-August-2018,61.75,62.15,61,61.3,61.5894792954371,1311281,2078,80761114,178803,13.64,1.15,-0.45
28-August-2018,61.4,62.1,57.85,60.8,60.1233096511299,3045747,5682,183120390,176165,5.78,4.25,-0.6
29-August-2018,61,61.7,60.2,60.9,61.1537087135049,2241532,3350,137077995,137859,6.15,1.5,-0.1
30-August-2018,60.8,61.45,60.3,60.9,60.7361254743697,1744420,2784,105949312,118491,6.79,1.15,0.1
31-August-2018,61.1,63.2,60.55,62.65,61.7360961725251,2071444,3390,127882866,236359,11.41,2.65,1.55
3-September-2018,63.4,63.5,61,61.15,62.1425816893595,1966627,3127,122211279,203888,10.37,2.5,-2.25
4-September-2018,61.45,61.9,59.3,59.75,60.6839743913052,3112849,5093,188900049,263324,8.46,2.6,-1.7
5-September-2018,59.75,60.2,58.35,59.3,59.2756302365925,1083720,2016,64238186,105634,9.75,1.85,-0.45
6-September-2018,59.6,60.1,58.45,59.15,59.2626246177104,1062349,2035,62957590,76191,7.17,1.65,-0.45
7-September-2018,59.3,60.3,58.8,59.9,59.3986815167659,1058489,1681,62872851,136397,12.89,1.5,0.6
10-September-2018,59.95,59.95,57.55,57.8,58.4749143710758,1268555,2110,74178645,156145,12.31,2.4,-2.15
11-September-2018,57.9,58.75,57.15,57.4,57.9071443291002,1086988,1773,62944371,158162,14.55,1.6,-0.5
12-September-2018,57.75,58,56.15,57.7,57.2258539745314,1322961,1952,75707573,97122,7.34,1.85,-0.05
14-September-2018,58.35,58.8,55.5,58.5,58.2935238134813,818213,1192,47696519,89471,10.93,3.3,0.15
17-September-2018,58,58.7,57.75,58,58.1499825348447,730025,1042,42450941,75335,10.32,0.95,0
18-September-2018,58.15,58.65,55.3,56.25,56.9840933735712,1326114,1858,75567404,120302,9.07,3.35,-1.9
19-September-2018,56.5,57.4,55.95,57,56.6588477408879,1255117,1606,71113483,121137,9.65,1.45,0.5
21-September-2018,57.5,57.65,51.8,55.9,55.4273792609717,1359109,2461,75331850,129261,9.51,5.85,-1.6
24-September-2018,56.4,56.4,52.25,52.7,54.1157925447782,1155083,1982,62508232,91831,7.95,4.15,-3.7
25-September-2018,52.7,52.8,48.8,51.85,51.4031710140118,1675237,3009,86112494,95317,5.69,4,-0.85
26-September-2018,52.4,53,51.5,52.45,52.2687705091995,1286313,1641,67233999,76366,5.94,1.5,0.05
27-September-2018,52.45,52.7,47.95,49.8,50.4256452020903,1296648,2053,65384312,213765,16.49,4.75,-2.65
28-September-2018,48.8,51.3,47.55,50,49.4264707439954,2265928,3440,111996824,106665,4.71,3.75,1.2
1-October-2018,50.7,54.75,48.55,54,52.171169056459,2445331,4693,127575777,295538,12.09,6.2,3.3
3-October-2018,53.9,57,53.65,55.5,55.4823608013836,2237630,5185,124148995,128583,5.75,3.35,1.6
4-October-2018,54.5,57.5,54.45,56.75,56.1861594684043,2713942,4340,152485978,112404,4.14,3.05,2.25
5-October-2018,59,59.2,56.2,57.35,57.5580136935423,2436623,5155,140247180,322925,13.25,3,-1.65
8-October-2018,57.35,59,56.95,58.65,58.3517553044615,1097331,2478,64031190,159289,14.52,2.05,1.3
9-October-2018,58.6,59,57.95,58.75,58.5580112265199,906247,1354,53068022,67458,7.44,1.05,0.15
10-October-2018,58.95,59.45,58.45,59.05,58.9898685332635,1184330,1977,69863471,192259,16.23,1,0.1
11-October-2018,58.45,59,57.8,58.8,58.5683727760563,1577097,2501,92368005,83450,5.29,1.2,0.35
12-October-2018,59.25,59.45,58.6,59,59.091268474939,1405688,1496,83063887,125228,8.91,0.85,-0.25
15-October-2018,59.25,59.6,58.95,59.35,59.2667450824575,951339,1044,56382766,96123,10.1,0.65,0.1
16-October-2018,59.45,59.85,59.2,59.6,59.5840720037926,1312042,1235,78176805,112578,8.58,0.65,0.15
17-October-2018,59.65,59.75,58.85,59.15,59.2027541348785,639257,830,37845775,154031,24.1,0.9,-0.5
19-October-2018,59.2,60.35,58.8,59.4,59.5129586275745,1248126,1638,74279671,100036,8.01,1.55,0.2
22-October-2018,59.4,59.85,58.55,59.1,59.3014879778044,805926,1113,47792611,94726,11.75,1.3,-0.3
23-October-2018,59.3,59.35,58.6,59.15,58.9587394712542,551229,728,32499767,48442,8.79,0.75,-0.15
24-October-2018,59.4,59.45,58.75,59.15,59.1273594563635,361418,497,21369692,42063,11.64,0.7,-0.25
25-October-2018,59.3,59.75,58.55,59.3,59.1557746754964,540749,747,31988426,151636,28.04,1.2,0
26-October-2018,59.2,59.7,58.2,59.45,59.00977612415,958969,1018,56588546,209556,21.85,1.5,0.25
29-October-2018,59.5,60.15,59.1,59.5,59.7493505262688,717504,950,42870398,59754,8.33,1.05,0
30-October-2018,59.65,60.8,59.2,59.7,60.0101815998136,995816,1323,59759099,63105,6.34,1.6,0.05
31-October-2018,59.7,60,58.7,59.3,59.3156807257787,502853,806,29827068,52187,10.38,1.3,-0.4
1-November-2018,59.4,59.7,59,59.3,59.3260842676992,371910,510,22063964,16728,4.5,0.7,-0.1
2-November-2018,59.75,60,59,59.1,59.3118304754381,503809,661,29881834,98235,19.5,1,-0.65
5-November-2018,59.1,59.85,59,59.65,59.3399718409768,279129,496,16563507,37484,13.43,0.85,0.55
6-November-2018,59.95,59.95,59.25,59.35,59.5012839411224,234045,338,13925978,15830,6.76,0.7,-0.6
7-November-2018,59.9,59.9,59.15,59.4,59.4739538696576,53674,169,3192205,18181,33.87,0.75,-0.5
9-November-2018,59.9,61.65,59.6,61.25,60.7903333496181,552663,1076,33596568,107719,19.49,2.05,1.35
12-November-2018,61.65,62,59.9,60.35,60.5463590793448,436689,785,26439929,26674,6.11,2.1,-1.3
13-November-2018,60.2,60.6,59.8,59.9,60.1653507004446,292814,438,17617257,15443,5.27,0.8,-0.3
14-November-2018,60,61.15,58.9,60.5,60.0917845419551,1640505,2477,98580873,74894,4.57,2.25,0.5
15-November-2018,59.8,61.2,59.8,60.75,60.6228791908235,497098,821,30135512,71104,14.3,1.4,0.95
16-November-2018,60.85,61.4,59.9,60.9,60.5795237521323,431456,794,26137399,24721,5.73,1.5,0.05
19-November-2018,61.4,61.4,60.4,60.7,60.8064025389831,457506,639,27819294,61040,13.34,1,-0.7
20-November-2018,60.2,61,59.95,60.25,60.4307365347339,401366,541,24254843,35180,8.77,1.05,0.05
21-November-2018,60.35,60.7,60.1,60.35,60.3640692987909,199484,395,12041666,23885,11.97,0.6,0
22-November-2018,60.8,60.8,59.85,60,60.1742043242513,162849,314,9799309,47677,29.28,0.95,-0.8
26-November-2018,60,60.3,59.9,60.1,60.0827702606059,174785,337,10501567,53341,30.52,0.4,0.1
27-November-2018,60.4,60.4,59.8,60.2,60.0919268710595,300565,555,18061530,21167,7.04,0.6,-0.2
28-November-2018,60.5,60.5,59.75,59.95,60.0694509844609,250594,540,15053044,44183,17.63,0.75,-0.55
29-November-2018,60.25,60.3,59.7,59.9,59.9447304615883,568342,897,34069108,66826,11.76,0.6,-0.35
30-November-2018,60.2,60.45,59.45,59.6,59.8976630767903,451919,915,27068892,34196,7.57,1,-0.6
3-December-2018,59.65,59.95,59.15,59.5,59.4614556570233,365086,638,21708545,39580,10.84,0.8,-0.15
4-December-2018,59.8,60.1,59.1,59.85,59.6007518337941,458612,766,27333620,51942,11.33,1,0.05
5-December-2018,59.9,60.85,59.85,60.7,60.5207536659294,610350,914,36938842,188590,30.9,1,0.8
6-December-2018,60.7,60.75,60.2,60.3,60.3511249527971,246277,449,14863094,70454,28.61,0.55,-0.4
7-December-2018,60.4,60.4,60.05,60.2,60.1986269253568,226062,395,13608622,21426,9.48,0.35,-0.2
10-December-2018,60.2,60.4,59.95,60.15,60.1845041129568,182229,371,10967362,60459,33.18,0.45,-0.05
11-December-2018,60.15,61.05,59.95,60.9,60.6141564358285,385436,676,23362878,54736,14.2,1.1,0.75
12-December-2018,61,61.4,60.85,61.2,61.1311688737739,182894,409,11180524,26694,14.6,0.55,0.2
13-December-2018,61.25,62.35,61.25,61.7,61.603652503435,499274,850,30757102,114136,22.86,1.1,0.45
14-December-2018,61.5,61.8,61,61,61.1887562682946,431138,633,26380798,134483,31.19,0.8,-0.5
